distance_km,weight_kg,is_fragile,item_category_encoded,order_hour,is_prime_customer,estimated_delivery_days,shipping_type
1781.076248862378,22.489811768864282,0,0,21,0,4,0
914.0352218074974,11.95345213062894,0,2,3,0,5,0
1242.1645326140658,18.72526440230407,0,7,0,1,5,1
558.3754600473596,11.440754400431258,0,7,0,1,6,0
380.30171364890384,3.7524765960453377,1,3,14,0,5,0
930.0783178552643,30.212084809730758,1,1,12,0,1,1
709.9376949119753,33.44381864789531,0,7,16,1,3,0
1169.39394314249,31.012568265879764,0,7,23,1,1,1
160.08060074514475,23.22835278564856,1,9,7,1,3,1
1948.9176412940021,19.05131043094357,0,3,17,1,5,1
1972.4904352368078,43.18034911363408,0,2,12,1,5,1
1397.8326194693916,26.00218107829728,0,1,22,0,4,0
1074.5122508565203,24.011175693723576,0,8,13,1,3,1
622.5075944912238,1.3795390837411408,0,0,7,1,5,0
1628.5210643153625,17.128266598545203,0,6,7,0,6,0
1371.0386892449892,19.07176137741427,1,4,14,0,2,1
329.4207939930581,20.001256766755336,0,7,12,1,4,0
1822.2997330652158,29.05060122444388,0,3,6,1,1,1
1645.9617996317222,26.726767081671234,1,6,4,0,4,1
1899.8508270173884,30.434464130392886,1,4,16,1,2,1
1452.8104192347782,38.2676747509522,1,4,15,1,3,1
1228.7633158919007,40.66798836193306,0,8,22,0,1,1
839.3948573997847,35.93434150370207,1,8,1,1,1,1
1865.7933242912566,47.78063242815124,0,8,21,0,3,0
1732.7974595533146,1.0098058755504453,0,5,17,0,4,0
95.21124686184787,9.86932148560895,0,5,16,0,5,0
57.60211412201775,0.4773874614092918,1,4,6,0,4,0
756.044416921709,32.40898823631469,1,8,12,1,2,1
1622.0538949097565,44.91172439260435,1,9,17,0,6,1
1974.6158779833142,12.249766599157333,1,7,13,1,5,1
305.08169775153874,46.3590237853357,1,6,17,1,4,1
1190.2907771275095,3.1073427754490863,0,6,12,1,6,1
764.8772589788879,46.72835773759516,0,5,10,1,6,0
1939.9792236401333,17.645972093257758,0,4,20,1,3,1
1685.0272516557388,5.160899339615904,0,3,20,0,2,1
1677.46576589872,24.34500078339765,1,2,15,0,2,1
940.0428537909658,12.913150729253346,1,2,22,0,2,1
832.564907163642,14.315157807899949,0,5,16,0,5,0
550.447108501759,15.4337692498217,1,3,7,1,1,1
117.46911581859959,40.17099230184991,1,5,18,0,5,0
1730.1211406288312,27.0041477060952,0,2,19,1,4,1
1626.7375132145048,15.634254187884581,0,3,14,1,6,1
1999.4367582058305,30.555655787214828,1,8,8,0,6,1
1993.2904899624411,35.83591864373736,1,4,19,0,1,1
1113.0862526772416,13.703937636603333,0,6,9,0,4,0
1539.1298932851184,20.73610016611504,0,9,11,0,1,1
1889.8076311154439,6.182116057513682,0,1,20,1,6,1
1700.0465444014358,9.139352541780546,1,4,22,1,5,1
498.4594629776793,34.087780912852644,0,8,19,0,2,0
903.8355499436366,9.153773550011785,0,2,0,1,6,0
262.6730332272325,26.3056528449863,1,8,19,1,3,1
1908.331799381151,35.48140845994939,1,5,8,1,2,1
1214.3183957295057,5.433158462427717,1,3,21,0,6,1
461.14239697940815,28.40887975948229,1,6,14,1,5,1
1345.0428653896843,12.90248290669805,1,7,0,0,1,1
1238.1658397135022,48.15005107435523,0,5,11,0,2,1
719.5346224755168,24.228927771324244,0,4,2,1,5,0
231.5473964382599,40.31902823378039,1,5,10,1,4,1
1344.7885252076353,27.556304453597463,1,4,1,0,3,1
1043.0138633030676,2.266285389455476,1,7,15,1,2,1
1545.7751915126005,31.694253642141717,1,0,8,1,1,1
1042.7261847184268,47.57502677611218,1,6,14,0,4,1
1705.1020931354876,30.120429825301926,0,9,11,0,5,0
1106.0541433550986,40.97752408539683,0,9,0,0,3,0
1124.0712532130956,44.221902521085546,0,1,12,0,1,1
1753.9239373033984,11.48118062025173,0,8,13,1,5,1
809.948318093732,10.68103751142051,1,0,7,1,5,1
272.36038075902826,30.58795134366449,0,9,7,0,2,0
62.42143924511125,20.610320643354566,1,5,11,0,2,1
1511.49882506887,42.009079013049345,1,8,0,0,1,1
1242.517554950162,45.01115385756076,1,0,10,1,6,1
1409.639137357951,17.735726827205635,0,3,7,0,6,0
429.8635022102769,11.919840892826654,1,3,9,1,5,1
277.0610937956057,39.0482232106687,0,8,18,0,2,0
34.01660800742445,13.81282117385199,0,4,10,0,3,0
704.422179819161,41.14845449383255,1,4,6,0,3,0
1181.885785274993,21.244538857073266,1,5,10,1,5,1
787.526869973966,33.41073997464438,1,0,16,1,2,1
877.7624694373395,4.867212160349942,0,0,0,1,1,1
1808.796595515028,31.230580301360995,1,8,20,0,1,1
699.7696567114842,22.643207168987733,0,2,20,1,1,1
1030.4090308738225,29.37176231245616,1,3,7,1,3,1
1568.3877604185805,8.483908966468684,1,0,22,0,2,1
796.1028507309339,36.869999872714686,0,8,23,0,2,0
1246.0629669546076,43.15357416940711,0,7,5,1,3,1
1725.4155989497567,10.915316024529703,0,1,21,1,1,1
1899.293644196996,4.87615632045607,0,7,17,1,1,1
298.41159445343067,1.2795654437121862,0,6,5,1,5,0
1853.5423121971812,32.134377872118975,0,5,4,0,6,0
986.7720046936787,30.39399240083016,1,0,12,0,4,0
520.1975546564219,27.380200894432093,1,6,18,0,6,0
920.9758336953313,11.674160096187173,0,9,21,1,2,1
1960.1649876945266,19.60620919568518,1,6,7,1,2,1
987.7730975157748,29.764369125790036,0,8,8,0,2,0
660.8594625235788,24.888666257072554,1,0,16,0,6,0
1268.634704361868,49.390497458722876,1,1,2,1,4,1
484.09050946249516,6.9083436525809825,0,8,18,1,5,0
156.34733957678452,34.78771324697493,0,8,10,0,6,0
262.1150452117452,20.27550652840418,0,5,23,0,4,0
260.45144872075605,21.467160784788177,1,5,16,0,1,1
308.0458735570272,35.908128506343,0,3,20,1,1,1
281.96020943557323,34.652563951086044,1,3,18,1,2,1
1283.545115882413,49.563674085739194,0,4,1,1,3,1
367.8507683762939,6.506875043760848,1,2,7,1,2,1
694.6062302311071,5.2950715042699,1,0,18,1,3,1
1794.0928777624936,36.24450697472418,0,0,6,1,4,1
950.5534723244303,28.961507158619813,1,6,16,0,1,1
1336.7776883494491,13.780617261334312,1,0,5,0,6,1
348.77814304725155,4.063026512550431,0,0,18,1,3,0
388.6165925232982,4.374346654861883,1,2,23,0,4,0
86.53288945162534,44.7201246457395,0,9,5,1,1,1
342.02545082896825,9.67417950346527,0,3,1,0,6,0
560.7877263687575,16.236240949564486,0,3,5,1,3,0
358.1359161321099,11.4101544711267,0,1,22,0,2,0
181.96155484532594,17.814315661013673,1,0,4,0,2,1
245.66856284569863,3.564249753030059,1,2,18,1,2,1
924.2536422252879,26.00108356632269,1,3,19,1,4,1
416.63576821955604,3.473866923251524,0,2,3,0,2,0
731.7183727909105,40.03778974033584,1,7,21,0,5,0
1009.3174553554395,11.762232887330606,1,9,16,1,1,1
1382.3376831155838,27.046594538765078,0,0,10,0,4,0
83.42771898299237,44.015946469316766,0,1,3,1,6,0
1599.82374582354,32.57878071545499,1,6,12,1,2,1
1257.661277034361,26.694593548911634,0,3,19,0,1,1
168.10926873799946,16.284254280457244,0,7,16,1,3,0
1747.7893550930205,16.71679546160408,0,2,8,0,2,1
1842.1404390609673,33.50739906438969,0,5,3,0,1,1
126.85052991045318,49.70755412493626,1,8,22,1,5,1
557.3709080536714,33.12577557348399,0,0,13,0,3,0
1613.3715531871574,27.933392526764244,0,0,18,1,5,1
1497.7780823153985,36.55946046093838,0,7,2,1,6,1
373.11943361597275,23.313760052957537,0,2,13,1,1,1
422.6519000567371,3.1011028957791824,0,4,7,0,5,0
744.0918450688071,28.1586111123077,0,0,23,1,6,0
971.6233554560876,47.88550169681847,0,4,0,0,1,0
1238.4182692029403,8.847616823647215,0,5,9,1,1,1
740.9827109416959,34.53124405195122,1,7,17,1,5,1
927.7567586856301,10.126591064086918,0,2,15,1,1,1
1496.2045215768444,26.837801455206755,1,2,7,0,2,1
78.1829897667428,4.924154837371309,0,9,0,0,1,0
508.6117039663214,22.57350971928344,0,8,11,1,4,0
1428.1324238396821,37.83255011187278,0,3,7,1,6,1
1790.9376411859628,17.443819059525207,0,3,23,0,1,1
1025.796497020754,33.27909505191218,1,6,15,0,4,1
1066.5664031043048,39.792953043407486,0,1,17,0,1,1
218.80816262285322,46.36617319202469,0,7,3,1,1,1
897.587671812792,11.808639884587132,1,5,5,0,5,0
1067.5714465777712,20.025864198884477,1,2,11,1,2,1
488.72865475128566,7.705559065187829,0,8,8,0,6,0
542.140245744015,49.62492675770292,1,4,14,1,2,1
757.6819053937222,46.357348299422334,1,7,15,1,3,1
45.04203956656411,27.043860800999923,1,6,23,1,5,1
647.5479353384407,42.11746138938342,0,7,11,0,5,0
426.8387739581066,26.095803065874907,0,6,23,0,2,0
658.3572175949397,31.21692583133771,0,2,22,0,5,0
243.92545297940617,4.547309162589229,1,1,13,1,2,1
1781.6019250760905,37.78799398279072,0,6,12,1,5,1
1189.2169448403272,6.4729028333982175,1,2,1,0,1,1
1359.8091266932568,41.32077474960116,0,2,2,1,2,1
1579.39662102164,39.12320157475226,0,1,23,1,2,1
999.3921868634693,35.466360417374524,1,3,21,1,4,1
178.40597473441028,1.9044029881856295,0,7,9,0,5,0
1076.5275509280027,15.226104961671897,1,0,8,1,5,1
1175.748030451654,13.229317238551058,1,0,19,0,2,1
1492.1517509977384,18.070806732828803,0,4,7,0,1,1
866.1607947282104,4.473373063515543,1,4,9,0,1,1
259.5227040771497,46.854195369250036,0,0,18,0,6,0
571.1329320684554,27.734731811547576,0,5,2,0,1,0
729.3491813152771,15.345663101835374,1,0,23,1,5,1
1293.6048964565443,19.909377702006744,0,4,4,0,4,0
1143.7027178144792,22.4154067711913,1,8,2,0,2,1
715.4129681662033,30.069657234694805,0,4,15,0,3,0
1973.0979213419944,25.832403442055238,0,5,16,1,4,1
1213.52076461699,45.977659463399426,0,7,14,1,3,1
478.267449513309,24.89847779700093,0,0,2,1,4,0
208.05603287770546,49.6086849396833,0,1,11,1,1,1
309.95398267274237,42.58610539148028,1,8,8,0,5,0
495.6856681270937,10.504674666431056,1,2,20,0,3,0
325.55933965281355,46.53670121073142,1,5,11,1,4,1
377.201212982355,5.906683254485256,1,4,14,1,5,1
573.7648615442249,40.89074045371046,1,1,1,1,3,1
350.88032261303584,19.09310234448135,1,6,22,1,2,1
1794.0470221297182,43.91091859020897,0,3,17,0,4,0
165.0663225949762,43.416028836361775,0,0,19,1,2,1
1051.400222192658,40.31567746586929,1,3,11,1,1,1
823.7416698443748,39.52251877172236,1,5,22,1,2,1
1964.8453407326697,15.303489040992234,0,6,3,1,2,1
228.51760982526443,4.1378722242574835,0,6,22,1,6,0
798.7219200962546,20.208710920381556,0,6,15,1,4,0
1939.0935143843608,8.758873297826781,1,2,22,1,1,1
1731.6867161584905,34.77805933623284,1,5,15,0,2,1
1635.0587815438134,17.3703763542355,1,7,0,0,5,1
519.5161399546549,48.782949022909754,0,3,21,0,3,0
345.9207368431813,32.08450665953207,0,7,1,0,2,0
1338.94322374924,41.141780125354614,1,1,2,0,1,1
1859.1050983095336,6.712981169818236,1,9,20,0,2,1
1115.74197156279,43.11452266540387,0,8,19,1,3,1
1145.3673154924502,46.145583806618376,0,8,16,1,1,1
563.558291852267,24.4043897490649,0,7,19,0,4,0
1540.1384017179141,30.352021593773774,0,9,21,1,1,1
378.1522783722591,38.264009065059476,1,9,20,0,4,0
650.7400766264661,8.824447500294585,0,0,0,1,1,1
853.7456950397515,25.178047215525776,0,1,19,1,3,0
1017.6827054754878,19.993285085838426,0,5,5,1,3,1
488.6074161680851,7.40406220889623,1,9,14,1,1,1
234.09946535471104,18.439967672347418,1,4,13,1,2,1
1223.186984671057,3.501798238336129,0,8,19,1,3,1
580.8179537143103,1.3880141567794007,0,4,14,0,4,0
1164.5702517381114,6.844797828825655,0,1,13,0,4,0
312.9536169720336,48.15944406829978,1,9,20,1,5,1
964.8745032003609,27.521523841161347,1,3,23,0,6,0
1067.5159179404138,48.29452584154568,1,8,4,1,6,1
108.38795596074168,21.681644128673586,0,0,5,0,6,0
676.5255349968716,15.659625040954452,1,0,16,1,4,1
273.1572804932536,25.356478955728182,0,6,10,0,5,0
131.43306609317165,22.031633262782215,0,2,15,1,6,0
1979.9706636179408,5.372667744661021,0,9,11,0,6,0
648.0959207245724,32.07723310304129,1,1,14,1,1,1
1620.6995194799965,10.880305307229019,0,8,22,0,1,1
513.0081062537089,31.017438949401697,1,2,3,1,1,1
1364.597930836739,32.545034510667854,1,1,17,1,2,1
1521.6545804799246,7.68604017111954,0,7,20,1,6,1
1193.2992875126492,3.1613463928223413,0,9,2,0,2,1
945.794496157566,39.06000314481515,1,5,21,0,5,0
826.6226237238008,23.04404114608908,0,5,7,0,4,0
700.9921917532756,3.002373395723242,1,9,22,1,6,1
1859.4106427744125,49.74382922677138,0,6,2,0,4,0
1662.0857185365196,2.983249993718695,1,6,7,1,1,1
1930.2286867796927,34.7822579200418,1,5,17,0,6,1
252.97296085366173,49.185578370644336,1,3,9,0,3,0
1463.0806130312703,12.035087200374688,1,8,19,0,2,1
1876.9892113579706,7.198243497491089,0,5,16,0,2,1
366.559967000492,6.157108477179201,0,3,7,1,6,0
137.6600533967211,15.233429863623018,1,2,22,0,1,1
1483.5356953336677,5.142185969431269,1,3,10,0,2,1
1151.0738607939243,34.63885095053718,0,2,4,1,1,1
1684.4484096327528,3.2083607266901284,0,1,12,1,5,1
283.84589136944754,25.520164194674507,0,4,20,0,4,0
1591.5582871604809,49.83517300726354,0,1,22,0,3,0
407.24650349525035,40.71711644835034,0,5,4,1,4,0
331.4936060170805,30.799449967727444,0,2,23,1,4,0
332.7102668723309,15.382055677251921,1,5,12,1,5,1
1630.0765668616073,31.23240223095276,0,9,5,0,2,1
1332.0684552889193,26.399369049191417,0,8,4,0,3,0
1048.515522414393,21.361560856129536,1,0,8,0,2,1
720.8668158263874,6.622447799335953,0,5,15,1,6,0
1755.015078922151,44.34155034049929,0,8,1,1,4,1
787.9279893081576,22.544253976183995,0,3,0,1,6,0
1634.1158817457963,9.811663339856176,0,1,7,0,1,1
881.0741425975857,18.451191608776753,0,3,18,1,4,0
757.0041367026906,20.76507465119346,1,0,10,0,2,1
928.0461724108649,41.39414098878703,0,2,11,1,4,0
606.2488589574634,36.70735759001396,1,9,11,0,1,1
1496.4807134516209,38.48831419270286,1,8,6,0,5,1
1007.927178234496,0.650460094989496,0,9,12,1,6,1
468.2643268179005,20.8660845091701,1,4,7,0,6,0
1799.651273682764,24.11907316660265,0,5,21,1,2,1
770.8629866395568,1.0576946134705287,1,2,8,0,4,0
1089.3879579224072,13.064679116377206,1,4,6,1,2,1
1813.4118613742712,38.038462173794535,0,7,20,1,5,1
1250.3548018484141,6.941774315877052,0,5,23,0,4,0
238.21159121318632,26.811975559484324,0,3,14,1,4,0
1879.965086608883,10.838573413660152,0,1,1,0,2,1
1257.2775658774785,0.7048266547302743,0,8,22,1,2,1
673.1367012408869,12.135952734217119,1,0,19,1,1,1
282.84778496345757,48.796100370011686,1,0,11,1,5,1
1589.0802525942404,40.096701882961185,1,3,0,1,1,1
1242.0451480773845,47.98287455161957,1,6,22,0,6,1
1069.2548784927615,24.44391679192549,1,0,21,1,4,1
1788.3157031866606,5.575836314007424,1,8,7,1,2,1
1578.2514363929388,27.44317849978728,1,3,4,0,4,1
307.5913850668386,22.773428994542048,0,2,14,0,4,0
626.8855252521187,42.233418428706834,0,0,0,0,3,0
500.73583392985915,4.994320781133805,1,9,0,0,6,0
1489.1728536824905,24.463232737386733,1,3,9,0,3,1
71.89720729787987,7.587428368229814,0,8,21,0,4,0
1141.9299213182765,16.301328751813994,0,9,9,1,2,1
1526.1050780526775,36.8941181616512,0,5,20,0,4,0
1754.1474453396902,23.85330465550145,0,5,14,1,6,1
687.4530886882354,18.85682542877389,1,0,16,0,3,0
1643.4083228206657,19.784366300644763,0,9,21,1,2,1
225.71031522563842,23.026393743458733,1,1,5,1,4,1
1693.6723220103638,39.272325537469136,1,5,2,1,5,1
259.33988135230493,44.6150259781177,1,1,12,0,6,0
797.5881446679327,47.771200856546024,0,2,15,0,6,0
1595.6042547302095,39.36647897413923,0,3,7,0,5,0
304.0852675608037,15.838804097825834,1,4,14,0,4,0
462.3565334891198,34.437921833718455,1,8,16,1,6,1
1445.8938739441671,21.936395890364057,1,3,16,0,2,1
1441.4728904094184,12.808064040097953,0,8,21,1,4,1
1284.089527606168,42.05949181335354,1,9,12,1,4,1
1389.4271467118645,2.017474813220017,0,2,16,0,3,0
1087.7352644784544,45.09792340755764,1,7,5,0,6,1
507.33912251937073,23.127725484774235,1,0,16,0,6,0
694.6635070403192,31.896353692733193,1,8,15,1,5,1
367.2874450188442,33.00176071806856,0,8,13,0,3,0
1817.3588698605886,44.766375261256165,0,9,12,1,3,1
1168.8666305584104,31.869817140143645,1,1,5,0,6,1
804.6985764434615,30.735285879527083,0,3,2,1,4,0
926.7015782700447,3.425936823978429,1,7,13,0,3,0
1894.8302625255715,25.968560295065686,0,6,13,0,5,0
310.93604921658,7.593433140770378,0,0,14,1,3,0
1174.5285148735104,36.89794505920213,0,4,7,0,5,0
1014.2479143745096,25.659873848552458,1,6,14,0,3,1
1224.8511996921225,34.04336618249683,0,3,21,0,5,0
41.12981672257681,2.179477740058975,0,0,12,0,3,0
1744.8871983435822,4.33112160068558,1,8,16,0,3,1
1864.5759735548068,35.844537064327845,1,4,20,0,2,1
1132.4407012604718,3.697008366333801,1,1,23,0,5,1
1394.8183936344,3.655710715486404,1,7,2,1,5,1
1845.386265448705,0.7042129142208837,0,1,5,1,5,1
1415.9410754552302,47.82941977514406,0,2,4,0,1,1
309.31539061395137,36.901667137004445,0,9,21,0,3,0
1154.6952785327924,17.727245284253,0,0,16,0,5,0
1215.3965175337976,14.897125506253994,0,1,22,1,6,1
851.1406892482601,17.550191164317894,1,6,1,1,1,1
1474.206250071322,38.755211205940974,0,9,14,0,2,1
1869.0621944641846,33.102393492413675,0,1,4,1,5,1
1851.5091832490189,9.341258836586649,0,5,19,0,5,0
904.4245459512435,8.788055833170809,1,2,5,0,1,1
230.90990145230674,5.009942920698525,1,3,5,0,3,0
1969.7581919298575,33.04910571309677,0,7,17,0,6,0
1678.6016824596386,38.242195844864625,1,2,17,1,2,1
253.70204900051735,13.3258167734177,1,9,3,1,5,1
1842.0795558216578,1.1451535554425494,1,5,16,0,3,1
1740.443242313946,4.200366207073724,1,0,13,1,6,1
1040.0819239665138,48.39621573876702,1,6,13,1,6,1
1184.5944943111338,14.842694396123271,1,7,12,0,2,1
801.0103942209099,38.48423507712287,1,7,6,1,4,1
114.24946944995251,31.270712085827764,0,2,11,0,6,0
673.7184970835723,19.158788018679505,0,9,22,0,4,0
1606.6926299530328,10.363794383558199,1,0,14,0,6,1
14.240885894182703,6.15718226615438,0,8,18,0,2,0
670.3308475238326,30.789147105139445,0,5,10,1,1,1
799.346543713932,38.75422565382562,1,8,14,0,2,1
1077.1042278611562,32.23082225170242,0,6,11,1,2,1
1840.111954743457,26.562076449133002,1,0,2,0,1,1
695.9602587600926,2.1933660492386498,1,0,16,0,1,1
697.1716377829742,48.42759000195975,1,5,2,1,3,1
1476.314989978948,39.95583816356327,0,4,18,0,6,0
907.1747920751653,14.71181963137814,0,8,19,1,3,0
453.086621765264,49.000519435006645,0,1,3,1,1,1
907.6168346847234,30.133891322852474,0,7,2,0,4,0
286.00975565770074,29.1628906445416,1,4,15,0,4,0
356.8920380799155,37.428851653533656,1,1,11,0,2,1
999.2437066152621,40.60731242569786,0,9,7,0,5,0
840.7562717615731,32.858282505841984,1,5,23,0,2,1
1830.1175726308595,6.491977743673381,1,9,16,0,2,1
727.9758287376831,16.97954854912547,0,7,6,1,5,0
1163.2737588046966,46.41137365226988,1,3,10,1,6,1
1266.367254399463,11.30831903100821,0,1,17,0,1,1
31.123440893725604,18.671134489491916,1,4,0,1,4,1
1328.7570571733377,21.66063645891538,0,1,2,1,2,1
360.1817539051541,22.026308985753165,1,1,3,0,5,0
1922.335283351563,30.685685166476823,1,5,12,0,3,1
301.58214186746034,47.15948430346091,0,9,5,1,2,1
832.1751268354124,12.110566320441997,0,8,13,0,4,0
175.2725878168945,6.162918677415811,0,3,4,1,1,1
1993.764132432665,9.953777444010871,0,5,15,0,2,1
1006.8790456108289,44.357552520442546,1,6,14,1,2,1
1192.7931095534873,32.32595955149478,1,5,14,1,6,1
138.8175723899128,14.36674878303409,0,7,3,1,5,0
1501.1711384463597,40.815752254534004,1,3,7,1,3,1
423.7616582256936,43.08236281853546,0,0,15,0,3,0
1796.6183074342239,42.34106550064487,0,6,15,0,1,1
414.2535827616043,45.95443402861377,1,2,3,1,4,1
385.4220027240148,12.686826906650742,1,5,12,1,1,1
77.91658735694928,37.776592244439286,0,1,12,0,2,0
946.7735554944485,23.080920913979586,0,8,1,0,2,0
1131.8580608589198,42.11572778921407,0,0,2,1,3,1
136.08873565956299,36.451684790364496,1,5,21,1,4,1
1552.1775953065462,38.84472758033626,1,5,7,1,5,1
909.3112253223151,32.84247570028547,1,4,23,1,4,1
1051.158587308522,8.953695596538372,1,4,14,1,2,1
884.3216801417651,27.296843252957224,0,0,10,0,5,0
804.5223064462754,49.23502000227296,0,9,8,1,4,0
1121.4824609598948,46.875664518206236,0,4,6,0,4,0
314.70429063177147,2.2543694162708823,0,1,12,0,5,0
367.9466203380659,8.324259304898911,0,6,1,0,2,0
1724.262313921967,6.673265795382639,0,2,7,1,4,1
1892.5003469565972,36.32639750826625,1,3,6,0,5,1
749.7520859781072,40.90748795986156,1,2,23,0,6,0
545.1356229213898,10.754217178902527,0,2,11,0,6,0
1289.7790887618364,25.342049378296267,0,3,18,0,2,1
820.4246713407023,42.05108109775888,1,4,6,1,5,1
55.645779542388,36.6667970838359,1,0,9,1,6,1
316.52443174554975,27.15763655404323,1,3,15,0,5,0
1433.364596550558,29.558349753892767,1,7,2,0,4,1
1319.553264110752,25.467191291122372,0,9,9,1,2,1
59.056505044449565,14.947667720809147,0,6,5,1,6,0
447.83446305623414,28.294597443664905,0,8,17,1,4,0
465.9942191932024,34.475376572299524,0,4,17,0,1,0
1345.426023479463,43.6788135014543,0,9,4,1,1,1
44.32252281995649,31.85093856356448,1,3,20,0,2,1
212.6966210592248,38.07996469845359,0,7,6,0,6,0
1600.8325903195127,8.087574584233192,1,8,1,1,6,1
361.19660079839554,23.131717973547516,0,6,10,0,6,0
1307.22848516449,0.5656478293719555,0,6,12,1,5,1
480.1746481882194,12.409275339628987,0,4,22,0,4,0
203.38557855489358,36.35043958413894,0,3,4,1,6,0
490.1285210439109,49.591316572333234,0,9,5,0,4,0
1445.92252905204,5.048987169402073,1,0,23,0,2,1
1712.11445387204,20.134566361478285,1,9,13,1,6,1
1661.2886298111482,40.02354133808806,1,9,11,1,2,1
797.3811415888174,10.281378167982052,0,6,3,1,6,0
1337.8298474584392,27.798738970184083,0,0,22,1,1,1
413.9436693545628,36.680257671880774,1,0,5,0,3,0
589.8297218707214,30.837673967982933,0,4,9,1,2,1
1793.189957949634,9.482434257309265,0,8,17,1,6,1
30.93883740391839,17.8336899774184,1,5,14,0,3,0
175.5895190546638,39.21121004582132,0,2,7,1,2,1
419.7330790163245,27.75590305518763,1,2,8,1,5,1
57.93174672827033,0.3609577157913455,0,6,4,0,6,0
366.9636930041456,38.07343892540188,1,5,9,1,5,1
1168.167914134536,1.8620366115179297,0,8,19,1,1,1
845.7419784320334,37.312115758288485,0,5,5,1,6,0
1785.880063598565,10.203779952245347,1,4,15,1,1,1
1635.7999056681897,47.90786665795707,0,9,23,1,3,1
686.9256166372626,18.460243489974015,0,6,2,1,2,1
522.5497496954285,16.41388765527015,1,0,9,0,4,0
762.4863542936974,7.529513711588989,0,6,10,1,1,1
1182.6384103170415,15.349650352961723,1,2,10,0,4,1
539.7869634416381,43.84487301522721,0,8,16,0,4,0
1250.1770711590223,49.81708344759964,0,5,3,0,2,1
821.7762461215247,18.478645572291732,0,8,3,0,3,0
1106.3341257997006,22.485670484631676,0,4,16,1,2,1
875.0724256249567,36.131339816316576,1,6,8,1,6,1
592.4591902861257,44.32116944520722,0,3,18,1,1,1
1897.1643473895026,29.69291227592053,1,6,4,0,4,1
1528.3935593487229,19.637132339073684,0,0,21,1,2,1
284.5257856540728,20.689829858346325,0,6,23,1,2,1
1737.593611916336,34.81134551019066,0,7,5,1,2,1
977.4252405077797,0.2605913538535062,0,4,2,0,1,0
1789.6316926537124,31.01750793924605,1,1,21,0,3,1
1600.711235614894,17.839101221023736,1,4,0,1,2,1
853.3009414161207,39.73044683072651,1,5,19,0,1,1
49.82627009863421,4.7402329271742945,1,1,21,0,4,0
541.0113319729675,29.451293120724685,0,5,15,1,6,0
1085.5602582484296,24.100547205317575,1,5,22,0,5,1
1268.7890485531639,32.15204374267085,1,0,10,0,1,1
519.4859324392386,3.3361943647001207,0,0,12,1,5,0
283.0153677752841,29.04119099266375,0,9,9,0,2,0
1670.6858224146017,28.118080939180235,0,2,2,0,2,1
1968.8823505035864,28.076938711366928,0,9,8,0,1,1
1053.7519136938581,30.214034563163096,1,9,11,0,5,1
347.5001752673655,33.85575006759547,1,2,22,0,2,1
548.2531164061411,40.26895108407041,0,3,13,0,4,0
41.689399712196135,13.564053934397895,0,1,0,0,3,0
1829.0261190881954,41.269965567985096,0,8,17,0,3,0
239.91341036583157,24.962958544946336,1,9,16,1,2,1
1155.150368650936,3.945208128803125,1,6,8,1,5,1
551.7401652709759,3.021691369274562,0,6,8,1,6,0
1110.5851150190078,16.778492102933434,0,5,22,1,2,1
1304.5836747619692,39.26635915786223,1,2,9,0,6,1
1660.3348983958672,35.413278643571694,0,5,18,1,6,1
416.8104371624034,39.45188673715308,0,7,14,1,5,0
26.936678173668554,25.911725916436307,1,7,4,0,6,0
278.0868319872705,22.06592999797898,0,8,14,0,4,0
1800.5371904869696,7.457881082643569,1,0,19,0,5,1
1748.4107047372179,16.47681840510465,0,0,22,0,2,1
1196.839138829765,21.757566372076376,0,2,1,0,4,0
1203.0311365651385,4.521161441012899,1,2,12,1,1,1
1331.7481657197798,11.108536440289441,1,9,23,0,3,1
354.8657008537819,29.951442173780567,0,7,15,1,2,1
1829.2518321202947,36.80958940053557,1,9,14,1,2,1
840.4471971596859,49.917540818508186,0,0,9,0,2,0
769.3613638577474,46.66235523404353,0,1,13,1,4,0
1040.2408220392608,32.16400345680606,1,1,9,1,1,1
98.69710371623482,21.120277859374195,0,2,13,0,5,0
336.7353206683784,31.845250498940814,0,5,22,1,1,1
1477.377064770609,39.304015742203575,1,0,8,1,4,1
170.1833425106273,6.004975927077027,1,1,13,1,2,1
1208.2884583854445,20.554253995844785,0,0,2,0,3,0
494.4714738142353,42.0061340532173,1,4,19,0,2,1
781.6447500137432,19.2532643014589,1,6,15,0,5,0
580.9440048575462,28.63642633423661,1,7,1,1,6,1
714.5670693475736,29.429691107023693,1,9,9,0,3,0
1439.4965808425698,9.305365031368604,0,0,2,1,2,1
597.7578226682342,18.175548538449192,0,6,10,0,3,0
1134.9772573923099,16.792113308222415,0,4,10,1,6,1
954.7205523872038,1.4072157557500333,1,9,20,0,1,1
1329.023974898483,1.3071690181786269,1,0,20,0,4,1
1873.9753299528923,41.60168247942109,1,2,21,1,2,1
1466.4813339344494,13.72623341764334,1,6,12,0,5,1
433.8060552885597,25.952130435316892,1,9,6,1,1,1
67.21035444726292,15.006406122079774,1,0,22,0,2,1
528.2167683781511,47.03989433125549,1,6,16,0,1,1
1192.1804717470084,13.038908267402109,0,4,1,1,5,1
107.59449790107945,21.53987495567286,0,0,11,1,2,1
995.2506631664666,43.64923949918163,1,0,9,1,6,1
1195.701483589194,42.112484982911255,1,0,17,0,6,1
